file_id,priority,quality_score,bangla_ratio,ooc_ratio,complexity_score,review_reason
28d0f445-4215-441a-a0b5-3a90850ba88b,MEDIUM - Medium Quality,62,34.03%,51.92%,61.8,SEVERE: 51.9% OOC tags (27/52 words) - Manual review needed|Mixed English-Bangla text: 81 English characters
2be1d97f-0ea8-4412-b9bd-23828ae5efa0,MEDIUM - Medium Quality,62,30.16%,74.07%,58.6,SEVERE: 74.1% OOC tags (40/54 words) - Manual review needed|Mixed English-Bangla text: 120 English characters
0d6cd60b-9170-422f-922c-8e0ffdfa28ce,MEDIUM - Medium Quality,62,37.09%,58.73%,63.2,SEVERE: 58.7% OOC tags (37/63 words) - Manual review needed|Mixed English-Bangla text: 111 English characters
142b748d-d4b9-49fa-9ab3-1dc04aa6f89a,MEDIUM - Medium Quality,62,32.70%,53.57%,58.7,SEVERE: 53.6% OOC tags (45/84 words) - Manual review needed|Mixed English-Bangla text: 135 English characters
0ad3a1fb-d8d7-4930-b2a7-a4650016c285,MEDIUM - Medium Quality,62,35.68%,53.16%,62.2,SEVERE: 53.2% OOC tags (42/79 words) - Manual review needed|Mixed English-Bangla text: 133 English characters
0bdaa289-850f-45fb-8c9d-76a2c999c0f3,MEDIUM - Medium Quality,62,36.72%,56.10%,60.6,SEVERE: 56.1% OOC tags (46/82 words) - Manual review needed|Mixed English-Bangla text: 138 English characters
3b857a8d-3735-4a26-b1cd-fccc7dc5cacb,MEDIUM - Medium Quality,62,34.23%,51.85%,60.7,SEVERE: 51.9% OOC tags (14/27 words) - Manual review needed|Mixed English-Bangla text: 42 English characters
42948163-161b-4458-8715-3fd8a8e4b6cc,MEDIUM - Medium Quality,62,37.02%,54.10%,61.6,SEVERE: 54.1% OOC tags (33/61 words) - Manual review needed|Mixed English-Bangla text: 99 English characters
2ccc5a16-85d5-450c-9094-4ab90498bdf8,MEDIUM - Medium Quality,62,31.52%,55.81%,61.3,SEVERE: 55.8% OOC tags (24/43 words) - Manual review needed|Mixed English-Bangla text: 72 English characters
2e46eb34-3f13-4457-af6d-c5bea9c84b60,MEDIUM - Medium Quality,62,31.86%,55.26%,60.4,SEVERE: 55.3% OOC tags (21/38 words) - Manual review needed|Mixed English-Bangla text: 63 English characters
4bda7285-e416-4c35-8423-3414c725f56c,MEDIUM - Medium Quality,62,34.89%,51.19%,58.2,SEVERE: 51.2% OOC tags (43/84 words) - Manual review needed|Mixed English-Bangla text: 129 English characters
4bdcecce-b12a-4aa6-8f04-46ebe7e71664,MEDIUM - Medium Quality,62,33.46%,52.17%,62.0,SEVERE: 52.2% OOC tags (24/46 words) - Manual review needed|Mixed English-Bangla text: 72 English characters
1a8a5405-9720-4688-b6f8-68898849b260,MEDIUM - Medium Quality,62,38.69%,56.14%,64.6,SEVERE: 56.1% OOC tags (32/57 words) - Manual review needed|Mixed English-Bangla text: 96 English characters
26ccb03f-3c69-4e3e-8c62-01c187129451,MEDIUM - Medium Quality,62,37.89%,51.67%,60.9,SEVERE: 51.7% OOC tags (31/60 words) - Manual review needed|Mixed English-Bangla text: 93 English characters
0ae1bcd4-0bff-4172-9973-d5bb5e65d375,LOW - Quality Verification,95,82.74%,0.00%,81.5,High quality - verification sample
6a1bd119-f569-4bc7-8f47-310c7505642e,LOW - Quality Verification,100,80.16%,0.00%,85.2,High quality - verification sample
ff1d81aa-6298-4bd4-b190-101ca164c2ab,LOW - Quality Verification,100,80.15%,0.00%,80.6,High quality - verification sample
bd946e32-31aa-4602-9004-d012254686c7,LOW - Quality Verification,100,84.25%,0.00%,86.3,High quality - verification sample
63d9405a-d34a-4958-8a8c-6f88e5b08bb6,LOW - Quality Verification,100,86.24%,0.00%,89.1,High quality - verification sample
81d3a119-3399-4758-b98c-e35780b97961,LOW - Quality Verification,100,83.53%,0.00%,84.0,High quality - verification sample
add10fdf-bfda-4b84-83ca-032eee02d914,LOW - Quality Verification,100,80.92%,0.00%,80.2,High quality - verification sample
5e797bf8-7f5c-4dde-834e-0378119faee0,LOW - Quality Verification,95,81.40%,0.00%,85.5,High quality - verification sample
bb1d98d6-4957-4ad3-94cb-17d168c1893b,LOW - Quality Verification,100,81.68%,0.00%,80.8,High quality - verification sample
109245b2-a0f0-4f39-9b43-4618d25bc7b1,LOW - Quality Verification,100,82.64%,0.00%,80.6,High quality - verification sample
872a6d1d-7029-45f6-8da2-819df11bce1e,LOW - Quality Verification,95,81.92%,0.00%,82.2,High quality - verification sample
b744e120-d90f-4c39-82b9-4828e6835b59,LOW - Quality Verification,100,82.53%,0.00%,81.0,High quality - verification sample
51b10da6-49d2-4705-9bea-a117e0b3a01b,LOW - Quality Verification,100,83.21%,0.00%,81.2,High quality - verification sample
344438bc-8786-4a06-a8ac-4aeeadcbeac6,LOW - Quality Verification,95,82.71%,0.00%,88.1,High quality - verification sample
135fb606-82e3-459c-b1ae-73af949f5ebc,LOW - Quality Verification,95,83.08%,0.00%,86.7,High quality - verification sample
ec961203-0ae8-4268-a2d7-2d47552465b2,LOW - Quality Verification,95,84.76%,0.00%,91.7,High quality - verification sample
73bb939b-0a97-4253-89ce-1f0d635ba44c,LOW - Quality Verification,100,78.25%,0.00%,71.1,High quality - verification sample
2e45c2a4-a1d7-469b-a9b3-a37f6019b223,LOW - Quality Verification,100,80.12%,0.00%,72.8,High quality - verification sample
fffeae04-385a-44e9-a675-8130aef0e888,LOW - Quality Verification,100,81.25%,0.00%,77.0,High quality - verification sample
494a048b-f502-4c18-b682-3cf383640bb5,LOW - Quality Verification,100,82.83%,0.00%,75.9,High quality - verification sample
fabedb63-0bbf-499c-94e1-f6e08cec5a66,LOW - Quality Verification,100,79.84%,0.00%,74.5,High quality - verification sample
593ebd63-6ce4-4060-98f7-125c3f07b8fe,LOW - Quality Verification,100,77.50%,0.00%,71.1,High quality - verification sample
984608c6-a906-41ff-9844-b4db41aa983a,LOW - Quality Verification,100,82.74%,0.00%,70.8,High quality - verification sample
c800f8df-2b25-46c4-aecd-9aeacb7eafe3,LOW - Quality Verification,100,81.01%,0.00%,71.7,High quality - verification sample
c7990edb-c799-4655-9c7c-9a395ec75970,LOW - Quality Verification,100,77.19%,0.00%,71.7,High quality - verification sample
26552a8a-64c0-4b03-906d-413fc1e0c58f,LOW - Quality Verification,100,79.48%,0.00%,73.0,High quality - verification sample
8342ce82-0f7e-48e8-810b-35770a13d705,LOW - Quality Verification,100,80.88%,0.00%,71.1,High quality - verification sample
65a929bf-f7a5-4bcb-9852-a6b804fdf114,LOW - Quality Verification,92,39.81%,42.86%,73.2,High quality - verification sample
b48201ce-50a2-4695-b9e5-a3986b2448fd,LOW - Quality Verification,100,76.70%,0.00%,75.6,High quality - verification sample
03173981-06e6-47c5-a12d-f09be241a2fa,LOW - Quality Verification,100,78.32%,0.00%,72.4,High quality - verification sample
8fafc0c2-e8b5-493a-8cbf-b3275e9755d6,LOW - Quality Verification,100,80.86%,0.00%,70.6,High quality - verification sample
25b80716-af8f-4147-a445-f59bad070fdd,LOW - Quality Verification,100,78.32%,0.00%,78.1,High quality - verification sample
32a15121-4854-4417-b958-5618919ed86b,LOW - Quality Verification,100,81.29%,0.00%,71.5,High quality - verification sample
c8259461-6d69-4a99-8a9c-8eb813326b6f,LOW - Quality Verification,100,82.58%,0.00%,71.2,High quality - verification sample
7d69c8cb-b58f-4ba2-bdc8-cb1c423f0145,LOW - Quality Verification,100,84.01%,0.00%,75.4,High quality - verification sample
e641223f-3db2-4cde-a98a-a338e25095a9,LOW - Quality Verification,100,77.32%,0.00%,70.3,High quality - verification sample
f4030c1b-4db1-487e-af64-045c9db58891,LOW - Quality Verification,100,80.25%,0.00%,69.3,High quality - verification sample
567418f0-684f-48ae-8009-77a7445c223e,LOW - Quality Verification,100,75.54%,0.00%,63.1,High quality - verification sample
96c60870-fbef-48ab-a058-843801661709,LOW - Quality Verification,100,80.12%,0.00%,73.9,High quality - verification sample
22cc2367-97c3-4ef3-9fb0-1dc6a1a4422a,LOW - Quality Verification,100,76.11%,0.00%,69.5,High quality - verification sample
323fe273-0d97-45a2-9f35-f0645bafc99d,LOW - Quality Verification,100,74.73%,0.00%,63.9,High quality - verification sample
3a244a55-3c1a-466d-b260-bd844a3f0d47,LOW - Quality Verification,100,79.00%,0.00%,69.2,High quality - verification sample
8e0fb946-6471-474b-bda6-09b6c76b6a38,LOW - Quality Verification,100,82.71%,0.00%,67.3,High quality - verification sample
bc7a622c-a693-4ae5-8533-9c69754e03da,LOW - Quality Verification,100,74.94%,0.00%,64.0,High quality - verification sample
d577031d-3455-4bed-bd89-6c741ac66f28,LOW - Quality Verification,100,78.52%,0.00%,68.7,High quality - verification sample
be3ea618-ad37-4f47-aaaa-823cebb8b2f3,LOW - Quality Verification,100,81.26%,0.00%,69.0,High quality - verification sample
db069e0f-5080-4db1-a61e-c8398073b0c6,LOW - Quality Verification,95,75.38%,0.00%,54.1,High quality - verification sample
4b9aa8b1-a29b-4f9d-998a-c64833a4f6e7,LOW - Quality Verification,100,76.79%,0.00%,67.0,High quality - verification sample
84fc7ccc-a5b8-4172-9e0d-9e1a31c569b4,LOW - Quality Verification,100,81.09%,0.00%,75.8,High quality - verification sample
6228ad4d-d258-4950-bdea-acc115f2e715,LOW - Quality Verification,100,81.95%,0.00%,73.1,High quality - verification sample
ceecd0f4-8347-4bb7-8285-9466d8a2fd75,LOW - Quality Verification,100,79.37%,0.00%,72.3,High quality - verification sample
b05c2c00-6518-4922-8847-68b27731813c,LOW - Quality Verification,100,84.22%,0.00%,79.0,High quality - verification sample
de5536be-cf0d-4500-8815-16dab70adde2,LOW - Quality Verification,100,82.63%,0.00%,74.6,High quality - verification sample
624cae8b-da2a-474e-a320-e7002830125f,LOW - Quality Verification,100,82.20%,0.00%,76.3,High quality - verification sample
d94187bb-6386-4436-9cb7-c910d8f9b3cc,LOW - Quality Verification,100,77.25%,0.00%,70.5,High quality - verification sample
f7d6be3b-8265-4a98-86b2-d1d0b89af5c2,LOW - Quality Verification,100,81.30%,0.00%,77.4,High quality - verification sample
ac7f91f8-e5bd-4a7d-939c-6900096ac87f,LOW - Quality Verification,100,76.74%,0.00%,75.1,High quality - verification sample
b5e5da06-feec-4740-88a8-be8e3897933c,LOW - Quality Verification,100,79.49%,0.00%,76.5,High quality - verification sample
69b3d138-6c47-4005-8d10-24e124e5cbce,LOW - Quality Verification,98,67.14%,0.00%,69.8,High quality - verification sample
e0148451-272c-4079-88da-a56488769957,LOW - Quality Verification,100,81.86%,0.00%,73.1,High quality - verification sample
a6e8552a-2a12-4254-a782-143e5e6b0350,LOW - Quality Verification,100,80.96%,0.00%,73.0,High quality - verification sample
ba66f9c6-6a5e-40e4-a5f0-4706d3eed8a4,LOW - Quality Verification,100,80.49%,0.00%,76.5,High quality - verification sample
8a86cfa3-4e70-4cee-8bfc-9c2f1dc6ef9f,LOW - Quality Verification,100,79.03%,0.00%,69.7,High quality - verification sample
48cafd1c-9f2f-47fa-b7d2-14f8359bc83b,LOW - Quality Verification,100,82.04%,0.00%,78.2,High quality - verification sample
4819eee8-b289-49fe-9f5d-09403c4771e2,LOW - Quality Verification,100,81.66%,0.00%,79.6,High quality - verification sample
a78598ac-0dfa-4350-b6b1-1ce31b0a6fe8,LOW - Quality Verification,100,82.09%,0.00%,69.6,High quality - verification sample
5655b3db-af83-4362-8f2b-ccb96405cfde,LOW - Quality Verification,100,84.05%,0.00%,70.8,High quality - verification sample
604aaf72-40fd-4b30-bb35-1b8e0a37829e,LOW - Quality Verification,100,80.00%,0.00%,74.0,High quality - verification sample
70fe65c8-8cc6-4d32-9ac5-68521d28acfd,LOW - Quality Verification,100,77.84%,0.00%,72.7,High quality - verification sample
7b897ddc-9a2e-4b9d-8e30-71f80c71a58a,LOW - Quality Verification,100,75.80%,0.00%,76.0,High quality - verification sample
f1ba0991-ff3a-4ce2-8418-9a1b1fd36686,LOW - Quality Verification,95,76.29%,0.00%,78.3,High quality - verification sample
587ba6ad-8a30-4ba1-a9d6-5a0baa63e5d5,LOW - Quality Verification,100,80.83%,0.00%,74.7,High quality - verification sample
5b63609d-4ee7-4f1a-a8a0-d9fe08880cec,LOW - Quality Verification,100,76.42%,0.00%,72.1,High quality - verification sample
2e5612e2-1794-44bf-8353-49620f1adff0,LOW - Quality Verification,100,79.74%,0.00%,75.8,High quality - verification sample
f5dc38a2-32fd-4915-a330-46f134bf1b79,LOW - Quality Verification,100,78.09%,0.00%,71.5,High quality - verification sample
09e1c5d8-8679-4bb2-b6ad-944533532d08,LOW - Quality Verification,100,81.00%,0.00%,73.4,High quality - verification sample
4b726a1c-5bc2-468a-a98f-fe42c5d6a0e7,LOW - Quality Verification,100,69.13%,22.64%,77.9,High quality - verification sample
034385da-fb5c-4507-a0ff-e64ddef69d17,LOW - Quality Verification,100,80.37%,0.00%,73.9,High quality - verification sample
d0de783e-eceb-4b46-9076-6ef178f24019,LOW - Quality Verification,100,80.87%,0.00%,71.4,High quality - verification sample
0a5c1a0f-5d0f-4ef1-afec-e6522efe6022,LOW - Quality Verification,100,81.36%,0.00%,73.3,High quality - verification sample
449478cf-db96-432a-8e46-3988d2035150,LOW - Quality Verification,100,80.92%,1.11%,74.8,High quality - verification sample
f1dac61f-ead6-46e1-a50c-31e8eb007d9b,LOW - Quality Verification,100,80.61%,0.00%,77.4,High quality - verification sample
aaa6bcbd-9d16-401c-b868-1043035fccd3,LOW - Quality Verification,100,81.74%,0.00%,75.8,High quality - verification sample
f48a2c55-f428-4048-a51f-3df2983903cd,LOW - Quality Verification,100,82.10%,0.00%,75.9,High quality - verification sample
32cccd91-e71a-4157-a990-c5b7f48b23ef,LOW - Quality Verification,100,80.76%,0.00%,75.9,High quality - verification sample
7857fb2a-f047-41d8-b4e0-8eb294db2b2e,LOW - Quality Verification,100,82.75%,0.00%,78.5,High quality - verification sample
c3cc2d63-5db9-4a70-9043-4105fe9c1ef0,LOW - Quality Verification,100,80.86%,0.00%,75.5,High quality - verification sample
1011155e-5969-4c32-ad07-adf3ffbfef31,LOW - Quality Verification,100,82.83%,0.00%,78.9,High quality - verification sample
d9a541f6-fdef-4486-a42e-9726a794ce21,LOW - Quality Verification,100,81.87%,0.00%,77.8,High quality - verification sample
f03f9e02-e49f-4a94-9f48-a4b2c5ba5dc1,LOW - Quality Verification,100,81.67%,0.00%,74.3,High quality - verification sample
38dae0f5-e70f-4afc-a101-b7851c89e9f2,LOW - Quality Verification,100,81.62%,0.00%,78.2,High quality - verification sample
5f3bd901-aa98-4bb1-a7a5-47ddb06665ff,LOW - Quality Verification,100,78.64%,0.00%,73.1,High quality - verification sample
c2e1a9e1-a198-4622-a5aa-a255ab5b5574,LOW - Quality Verification,100,78.05%,0.00%,77.2,High quality - verification sample
bb2773c0-fbb6-4626-acdc-f0c573629779,LOW - Quality Verification,100,80.36%,0.00%,71.0,High quality - verification sample
5d81be5b-ba2d-4179-a1eb-98dc5bca19a5,LOW - Quality Verification,100,82.79%,0.00%,79.7,High quality - verification sample
2992ade5-98b3-496f-a013-95cb336e8cc4,LOW - Quality Verification,100,82.20%,0.00%,81.6,High quality - verification sample
37770aa4-7482-4209-ba8b-f0ba7aa02d40,LOW - Quality Verification,100,81.79%,0.00%,81.1,High quality - verification sample
6c1886a3-031c-48bb-a543-036554a77ddf,LOW - Quality Verification,100,83.29%,0.00%,82.6,High quality - verification sample
740f5a45-2f4b-4618-9c86-1e4600e92586,LOW - Quality Verification,95,84.91%,0.00%,88.9,High quality - verification sample
29d92d76-8580-4d94-aab6-1912e0fcf4de,LOW - Quality Verification,95,83.71%,0.00%,86.1,High quality - verification sample
f7dbb6e6-d8d2-41c6-9dbf-b5a977be5ed2,LOW - Quality Verification,100,81.52%,0.00%,85.6,High quality - verification sample
d54a024f-99c0-4e7b-9ea4-ca7b8e5ba41c,LOW - Quality Verification,100,83.49%,0.00%,83.1,High quality - verification sample
4014e0fb-2134-4278-841b-4e202f7ea059,LOW - Quality Verification,100,82.85%,0.00%,85.8,High quality - verification sample
f6f8bebd-7b5d-4c89-84ca-7fe821979c8e,LOW - Quality Verification,100,83.86%,0.00%,83.8,High quality - verification sample
39c8e11b-9d47-4545-ac3e-9306f6da0bd8,LOW - Quality Verification,100,82.81%,0.00%,81.9,High quality - verification sample
142d2118-8ec4-4b34-805c-3358a09cd949,LOW - Quality Verification,100,81.66%,0.00%,82.9,High quality - verification sample
4d37382f-4fa8-43f3-8db7-9c15607efcc5,LOW - Quality Verification,100,83.91%,0.00%,83.9,High quality - verification sample
58b997f8-b110-45c6-b08a-80e054c5f48a,LOW - Quality Verification,100,80.11%,0.00%,81.0,High quality - verification sample
90d28b1e-fbf0-4425-8ef8-d5605faec6d9,LOW - Quality Verification,100,84.48%,0.00%,81.5,High quality - verification sample
1362d5c5-b106-424e-94e8-a81167dd4ba0,LOW - Quality Verification,95,84.76%,0.00%,87.6,High quality - verification sample
